grammar_name_en,grammar_name_jp,meaning,how_to_use_html,example_1,example_2,source
ori ni,折に（おりに）,when; at the time; on the occasion ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e6%8a%98%e3%81%ab-%e3%81%8a%e3%82%8a%e3%81%ab-ori-ni-meaning/
oyoso,およそ,about; roughly; generally; approximately; completely​ ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%8a%e3%82%88%e3%81%9d-oyoso-meaning/
sa,さ,Learn Japanese grammar: (sa). Meaning: ending particle; indicates assertion. This is casually used at the end of a sentence to indicate slight emphasis. It us...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>phrase + さ</td></tr></tbody></table>",Example #1やってみるさ！hintromajiEnglishやってみるさ！yatte miru sa!Give it a try!,Example #2よくあることさ。hintromajiEnglishよくあることさ。yoku aru koto sa.It happens.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%95-sa-ending-particle-meaning/
samo,さも,"Learn Japanese grammar: 然も(samo). Meaning: really (seem, appear, etc.); truly; as if ~. This is usually followed by a sentence using「そうに」、「そうな」、「ように」、「ような」.","<table class=""table table-bordered table-sm usage""><tbody><tr><td>さも</td><td>sentence + (そうに/そうな)<br/>sentence + (ように/ような)</td></tr></tbody></table>",Example #1彼はさもおいしそうにビールを飲みほした。hintromajiEnglishかれはさもおいしそうにビールをのみほした。kare wa samo oishisou ni biiru o nomihoshita.He drank up beer deliciously.,"Example #2子供はさも眠そうな様子で、大きなあくびをした。hintromajiEnglishこどもはさもねむそうなようすで、おおきなあくびをした。kodomo wa samo nemu souna yousu de, ookina akubi o shita.With a seemingly sleepy appearance, the baby let out a big yawn",https://jlptsensei.com/learn-japanese-grammar/%e7%84%b6%e3%82%82-%e3%81%95%e3%82%82-samo-meaning/
samonaito,さもないと,otherwise; or else; if not ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%95%e3%82%82%e3%81%aa%e3%81%84%e3%81%a8-samonaito-meaning/
sazo,さぞ,surely; certainly; no doubt; indeed​ ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e5%98%b8-%e3%81%95%e3%81%9e%e3%81%8b%e3%81%97-sazo-kashi-meaning/
shimatsu da,始末だ（しまつだ）,Learn Japanese grammar: 【しまつだ】(shimatsu da). Meaning: end up; in the end; as a result (negative). 「この始末だ」 is a idiomatic way of saying “so this is...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form) + （という）</td><td rowspan=""2"">始末だ</td></tr><tr><td>この / その / あの</td></tr></tbody></table>","Example #1うちの娘は、ダイエットのしすぎで病気になり、入院する始末だ。hintromajiEnglishうちのむすめは、ダイエットのしすぎでびょうきになり、にゅういんするしまつだ。uchi no musume wa, daietto no shisugi de byouki ni nari, nyuuin suru shimatsu da.My daughter got sick from dieting too much and as a result she ended up in the hospital.","Example #2昔はお金がなくて、電気や水道も止められる始末だった。hintromajiEnglishむかしはおかねがなくて、でんきやすいどうもとめられるしまつだった。mukashi wa okane ga nakute, denki ya suidou mo tome rareru shimatsu datta.In the past I had so little money that my electricity and water were cut off.",https://jlptsensei.com/learn-japanese-grammar/%e5%a7%8b%e6%9c%ab%e3%81%a0-%e3%81%97%e3%81%be%e3%81%a4%e3%81%a0-shimatsu-da-meaning/
soba kara,そばから,Learn Japanese grammar: (soba kara). Meaning: as soon as; right after​ ~. This is often used in negative situations to express the speakers dissatisfaction with...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form)<br/>Verb (た form)</td><td>そばから</td></tr></tbody></table>",Example #1名前を聞いたそばから忘れてしまう。hintromajiEnglishなまえをきいたそばからわすれてしまう。namae o kiita sobakara wasurete shimau.I forget names almost instantly after I hear them.,"Example #2田中さん、注意したそばから間違えてるよ。hintromajiEnglishたなかさん、ちゅういしたそばからまちがえてるよ。tanaka san, chuui shita soba kara machigaeteru yo.Tanaka makes the mistakes right after I warn him.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9d%e3%81%b0%e3%81%8b%e3%82%89-soba-kara-meaning/
sobireru,そびれる,Learn Japanese grammar: (sobireru). Meaning: to miss a chance; to fail to do ~. Usually used with て form 「そびれて」 or past-tense 「そびれた」.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (stem form) <s>ます</s></td><td>そびれる</td></tr></tbody></table>",Example #1遅刻して飛行機に乗りそびれた。hintromajiEnglishちこくしてひこうきにのりそびれた。chikoku shite hikouki ni nori sobireta.I was late and missed the plane.,"Example #2今朝は忙しくて、朝食を食べそびれてしまった。hintromajiEnglishけさはいそがしくて、ちょうしょくをたべそびれてしまった。kesa wa isogashikute, choushoku o tabe sobirete shimatta.I was so busy this morning that I missed breakfast.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9d%e3%81%b3%e3%82%8c%e3%82%8b-sobireru-meaning/
sokonau / sokoneru / sonjiru,損なう / 損ねる / 損じる（そこなう / そこねる / そんじる）,to do something wrong; by mistake; to miss a chance; to fail to ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e6%90%8d%e3%81%aa%e3%81%86-%e6%90%8d%e3%81%ad%e3%82%8b-%e6%90%8d%e3%81%98%e3%82%8b-sokonau-sokoneru-sonjiru-meaning/
sube ga nai,術がない（すべがない）,there is no way / means; cannot do ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e8%a1%93%e3%81%8c%e3%81%aa%e3%81%84-%e3%81%99%e3%81%b9%e3%81%8c%e3%81%aa%e3%81%84-sube-ga-nai-meaning/
sura / de sura,すら / ですら,Learn Japanese grammar: (sura / de sura). Meaning: even ~ (with emphasis). This grammar is very similar to .,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>（で）すら<br/>（に）すら</td></tr></tbody></table>","Example #1こんな問題、小学生すらわかるよ。hintromajiEnglishこんなもんだい、しょうがくせいすらわかるよ。konna mondai, shougakusei sura wakaru yo.Even an elementary school kid would know this kind of problem.","Example #2喉が痛くて、水すら飲めない。hintromajiEnglishのどがいたくて、みずすらのめない。nodo ga itakute, mizu sura nomenai.My throat hurts so much I can't even drink water.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%99%e3%82%89-%e3%81%a7%e3%81%99%e3%82%89-de-sura-meaning/
ta hazumi ni / ta hyoushi ni,た弾みに / た拍子に（たはずみに / たひょうしに）,"the moment [A], unintentionally / inadvertently caused something to happen",<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e5%bc%be%e3%81%bf%e3%81%ab-%e3%81%9f%e6%8b%8d%e5%ad%90%e3%81%ab-ta-hazumi-ni-ta-hyoushi-ni-meaning/
ta koto ni suru / ta koto ni naru,たことにする / たことになる,Learn Japanese grammar: (ta koto ni suru / ta koto ni naru). Meaning: pretend to; see things as untrue; contrary to the truth ~. This...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (た form)</td><td rowspan=""4"">（という）ことにする<br/>（という）ことになる</td></tr><tr><td>Noun +（だ）</td></tr><tr><td>な-adjective +（だ）</td></tr><tr><td>い-adjective (た form)</td></tr></tbody></table>",Example #1それは無かったことにして下さい。hintromajiEnglishそれはなかったことにしてください。sore wa nakatta koto ni shite kudasai.Please just pretend that didn't happen.,Example #2この話は聞かなかったことにしてください。hintromajiEnglishこのはなしはきかなかったことにしてください。kono hanashi wa kikanakatta koto ni shite kudasai.Please pretend as if you did not hear anything.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e3%81%93%e3%81%a8%e3%81%ab%e3%81%99%e3%82%8b-%e3%81%9f%e3%81%93%e3%81%a8%e3%81%ab%e3%81%aa%e3%82%8b-ta-koto-ni-suru-ta-koto-ni-naru-meaning/
ta tokoro de,たところで,"Learn Japanese grammar: (ta tokoro de). Meaning: even if; no matter (who, what, when, where, why, how). This is a conjunction that most often concludes...","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (た form)</td><td>ところで</td></tr></tbody></table>","Example #1どんなに走ったところで、絶対に間に合わないだろう。hintromajiEnglishどんなにはしったところで、ぜったいにまにあわないだろう。donnani hashitta tokoro de, zettai ni maniawanai darou.Even if I run, there's no way I'd make it in time.","Example #2何回読んだところで、意味は全く理解できない。hintromajiEnglishなんかいよんだところで、いみはまったくりかいできない。nankai yonda tokoro de, imi wa mattaku rikai dekinai.Even if I read it numerous times, I wouldn't be able to understand anything.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e3%81%a8%e3%81%93%e3%82%8d%e3%81%a7-ta-tokoro-de-meaning/
ta tsumori wa nai,たつもりはない,Learn Japanese grammar: (ta tsumori wa nai). Meaning: have no intention to / didn’t mean to ~. Other conjugations: 「たつもりではない」、「たつもりはなかった」.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (た form)</td><td>つもりはない<br/>つもりではない<br/>つもりはなかった</td></tr></tbody></table>",Example #1私はそんなことを言ったつもりはない。hintromajiEnglishわたしはそんなことをいったつもりはない。watashi wa sonna koto o itta tsumori wa nai.I don't mean to say such things.,Example #2あなたを許したつもりはありません。hintromajiEnglishあなたをゆるしたつもりはありません。anata o yurushita tsumori wa arimasen.I don't intend to forgive you.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e3%81%a4%e3%82%82%e3%82%8a%e3%81%af%e3%81%aa%e3%81%84-ta-tsumori-wa-nai-meaning/
tada~nomi da,ただ～のみだ,Learn Japanese grammar: (tada~nomi da). Meaning: all we can do is; can do nothing but; only ~. This is used to emphasize when there is...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td rowspan=""4"">（ただ）</td><td>Verb (dictionary)</td><td rowspan=""4"">のみだ<br/>のみです</td></tr><tr><td>Noun</td></tr><tr><td>な-adj + である</td></tr><tr><td>い-adj + い</td></tr></tbody></table>",Example #1今はただみんなの無事を祈るのみです。hintromajiEnglishいまはただみんなのぶじをいのるのみです。ima wa tada minna no buji o inoru nomi desu.Now I can only pray for everyone's safety.,"Example #2うまくなりたいなら、ただ練習あるのみだ。hintromajiEnglishうまくなりたいなら、ただれんしゅうあるのみだ。umaku naritai nara, tada renshuu aru nomi da.If you want to improve, then all you need to do is practice.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e3%81%a0%ef%bd%9e%e3%81%ae%e3%81%bf%e3%81%a0-tada-nomi-da-meaning/
tameshi ga nai,ためしがない,is never the case; has never happened; I have never seen or heard of ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e3%82%81%e3%81%97%e3%81%8c%e3%81%aa%e3%81%84-tameshi-ga-nai-meaning/
tara saigo / taga saigo,たら最後 / たが最後（たらさいご / たがさいご）,if you do... negative result,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e3%82%89%e6%9c%80%e5%be%8c-%e3%81%9f%e3%81%8c%e6%9c%80%e5%be%8c-%e3%81%9f%e3%82%89%e3%81%95%e3%81%84%e3%81%94-tara-saigo-meaning/
tara~tade,たら～たで,Learn Japanese grammar: (tara~tade). Meaning: if / in the case… of course / should ~. The way this is used is similar to “whether or...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (た) + ら</td><td>Verb (た) + で</td></tr><tr><td>Noun + なら</td><td>Noun + で</td></tr><tr><td>な-adj + なら</td><td>な-adj + で</td></tr><tr><td>い-adj + <s>い</s>かったら</td><td>い-adj + <s>い</s>かったで</td></tr></tbody></table>","Example #1失敗したらしたで、もう一度チャレンジすればいい。hintromajiEnglishしっぱいしたらしたで、もういちどチャレンジすればいい。shippai shitara shita de, mouichido charenji sureba ii.If you make a mistake, you can try again.","Example #2試験に落ちたら落ちたで、また来年受けるだけだ。hintromajiEnglishしけんにおちたらおちたで、またらいねんうけるだけだ。shiken ni ochitara ochita de, mata rainen ukeru dakeda.If I fail the exam, I fail, and I'll just take it again next year.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e3%82%89%ef%bd%9e%e3%81%9f%e3%81%a7-tara-tade-meaning/
tara~tokoro da,たら～ところだ,"if... (counterfactual condition), then would be ~",<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e3%82%89%ef%bd%9e%e3%81%a8%e3%81%93%e3%82%8d%e3%81%a0-tara-tokoro-da-meaning/
tari tomo,たりとも,"Learn Japanese grammar: (tari tomo~nai). Meaning: not even; not any ~.​ This is used to say not even 1 [unit classifier] (day, minute, item, etc)....","<table class=""table table-bordered table-sm usage""><tbody><tr><td>1 + classifier<br/>(日, 分, 秒, 瞬, 円, 匹, etc)</td><td>たりとも～ない</td></tr></tbody></table>","Example #1彼は１日たりとも、学校を休んだことがない。hintromajiEnglishかれは１にちたりとも、がっこうをやすんだことがない。kare wa 1 nichi taritomo, gakkou o yasunda koto ga nai.He has never missed even a day of school.",Example #2１分たりとも遅刻は許しません。hintromajiEnglishいっぷんたりともちこくはゆるしません。ippun taritomo chikoku wa yurushimasen.I will not allow you to be late for even a minute.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e3%82%8a%e3%81%a8%e3%82%82%ef%bd%9e%e3%81%aa%e3%81%84-tari-tomo-nai-meaning/
taru mono / taru,たるもの / たる,Learn Japanese grammar: (taru mono / taru). Meaning: (those) who are; (that) which is; in the capacity of … should ~. Because of one’s status...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>たるもの<br/>たる</td></tr></tbody></table>","Example #1医者たるもの、患者の命を優先に考えるべきだ。hintromajiEnglishいしゃたるもの、かんじゃのいのちをゆうせんにかんがえるべきだ。isha taru mono, kanja no inochi o yuusen ni kangaeru beki da.As a doctor, you should give priority to the life of the patient.","Example #2教師たるもの、学生の見本となるような行動すべきだ。hintromajiEnglishきょうしたるもの、がくせいのみほんとなるようなこうどうすべきだ。kyoushi taru mono, gakusei no mihon to naru youna koudou subeki da.As a teacher, you should act as a model for students.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e3%82%8b%e3%82%82%e3%81%ae-%e3%81%9f%e3%82%8b-taru-mono-meaning/
